,control_day1,covid_day1,chi,control_day3,covid_day3,chi,control_day7,covid_day7,chi,control_day14,covid_day14,chi
6466,79.20050015,25.77869165,110.70731060203639,,,,15.17692611,38.395279385,14.04057835852894,234.89347283999996,87.366862318,249.11162235507976
6467,44.15299019,5.9314901365,246.29275826491127,4.5156031809999995,57.201133759,48.52640061262134,0.4090516315,60.502356500000005,59.68701880262278,,,
6470,,,,,,,,,,20.496863182499997,5.349001274000001,42.8973015045472
6471,93.32787122,48.72453321,40.830719774366244,,,,10.4159381445,25.899554395000003,9.256621505388944,26.467803189999998,14.4956178275,9.888038168482764
6472,,,,,,,307.0846141,176.35921755,96.89955274557606,,,
6474,85.451432174,12.8619850925,409.67454010426803,,,,22.919150192,49.43171502,14.219941458120637,,,
6478,27.171070885,15.471276498,8.847698424611059,54.92782603,28.60944906,24.210776127928217,8.4424526535,26.271099935000002,12.09925220773355,43.813722565,13.900199414000001,64.37453454114977
6481,,,,1.3889730815,3.3041480460000003,1.1100880146965355,,,,,,
6486,,,,,,,157.38628185,93.84143189,43.0294793580319,,,
6487,,,,,,,890.8030726,503.14259519999996,298.6840056311653,,,
6488,,,,193.91157415,81.91817646999999,153.11035553268138,,,,,,
6492,,,,481.37137540000003,175.90729745,530.4402049856159,,,,,,
6493,,,,,,,,,,101.56036634499999,41.588296815,86.48224137935651
6494,,,,8.33383849,35.381409111,20.6767083301535,,,,,,
6495,,,,0.694486541,2.6008590055000003,1.397329100008303,,,,,,
6497,,,,,,,6.064001805,20.68565011,10.335309647906898,,,
6500,31.109290409,2.632743459,308.0109166821614,0.694486541,13.004295025,11.65241057830879,4.4277952795,0.7699838815000001,17.3764471501326,76.7894692,45.1047569625,22.25754127015561
6501,,,,,,,,,,39.6211646005,6.910754052500001,154.8269479843002
6503,,,,18.073938050000002,39.813440512,11.870513103555012,2.0452581569999997,29.462263184999998,25.51372784858168,,,
6505,,,,13.901256145,29.68869922,8.395226648342375,,,,,,
6506,,,,1767.6554474999998,4350.525666,1533.4281596706335,,,,348.73893765,129.71913010499998,369.79646763141443
6507,3.938219524,22.773859825,15.578446002341428,,,,24.627129385,75.10515744,33.9261830102272,,,
6508,,,,,,,,,,0.7487267679999999,2.0228311215000003,0.8025098518377
6509,,,,,,,146.09796584,340.9950533,111.39421036402139,,,
6510,108.93537945,55.404872915,51.71955063031801,,,,,,,,,
6513,,,,,,,84.365012675,196.3628752,63.87929081499209,332.2729282,176.3711305,137.80810077696776
6515,13.585535445,3.3300160819999998,31.58413497561839,,,,,,,1.010781137,2.1352329375,0.592156401037951
6517,4009.6360239999995,8637.4741835,2479.53111934466,,,,,,,595.70958145,316.31187235000004,246.7914949583402
6525,19.69109762,5.66102734,34.77158124124857,5.9074575945,56.170516799999994,44.97688938292976,4.908619577,100.74439401000001,91.16631998661083,,,
6526,,,,,,,,,,126.462758565,48.700711553,124.16524856963828
6529,,,,,,,,,,314.096806,206.42177425,56.16613123537044
6530,,,,16.682083634999998,65.02147515,35.93730789173666,18.862477068,50.41188763,19.744654556781516,,,
6536,,,,,,,,,,0.6738540915000001,5.461503480499999,4.196937117010425
6540,,,,150.063838135,76.22546658499999,71.52603135693683,,,,,,
6541,,,,485.12906,245.08210925000003,235.11523848358138,306.40188365,137.51537075000002,207.4142990995198,,,
6545,,,,,,,,,,2.58310735,16.2612398905,11.505353285193575
6547,135.96108045,18.8169272825,729.2770182564848,110.87577188999998,438.76616545,245.03281851431484,105.276834185,286.45228655,114.58991979082316,,,
6548,,,,4.8614057855,1.7339060035,5.641167898759193,,,,,,
6550,,,,154.99439589999997,73.83690474,89.20387974791852,,,,,,
6552,,,,1566.3782474999998,539.514142,1954.4434688133063,806.9224447500001,151.3823936,2838.7235030596366,74.55587165,27.67752984,79.39938800749549
6555,6.79276772,46.82500462,34.22487630750226,36.85100664,81.49358215000001,24.455417170124385,23.922814533000004,113.6458704,70.83606932463428,,,
6557,,,,,,,1.2271548945,8.530921339,6.253135172156835,,,
6559,35.589345595,7.635584934500001,102.33829389204303,,,,9.817239155,35.372785985,18.462949852388427,,,
6560,7.876439049999999,16.618811003999998,4.598949188584549,,,,2.4543097885,5.38988717,1.5988487868057535,,,
6561,10.189151585,1.3320064325,58.89537643239139,,,,14.734031283,2.3099516445,66.82293771443938,,,
6563,31.505756195,4.9950241225,140.7038079864408,11.47487525,2.6008590055000003,30.277752135399204,,,,,,
6575,3360.7945425,1178.1793824,4043.364710214394,,,,,,,59.35042688,238.28495479999998,134.36670942496812
6576,,,,,,,22.472169085,55.06234024,19.28939546126697,,,
6578,210.28505959,114.69164939000001,79.67537412067435,207.16444505,122.173975705,59.1237195794044,,,,,,
6580,,,,,,,123.13973321,69.53563085,41.32269679151631,,,
6581,336.0569885,121.94418407500001,375.944891234357,122.6589924,384.8074421,178.5875275828337,,,,,,
6582,,,,,,,,,,0.33692704549999997,4.697532540499999,4.047844292527301
6584,1925.3135665,626.24277865,2694.777439962133,,,,,,,1.2353991675,10.989624845,8.657703962559635
6586,116.5607226,14.5113584305,717.649748455728,,,,,,,,,
6589,587.05901055,1370.143391,447.5598327392584,,,,1393.4202329999998,851.58943625,344.7443096517623,,,
6590,53.113100564999996,29.774710945,18.29339102774365,,,,22.7335891095,47.814725370000005,13.156269146166762,,,
6591,,,,17.725254115,5.20171801,30.151376193735373,,,,,,
6592,,,,337.4339761,218.0606666,65.3487272288417,,,,,,
6594,,,,,,,,,,17.0901563875,0.16855252850000002,1698.8216059952113
6595,,,,,,,,,,11.118904442,0.0337105055,3645.1997022060777
6599,229.14358180000002,118.196791715,104.14149192683152,,,,,,,475.3879421,1054.3083746000002,317.88504695615393
6602,,,,,,,962.1951546999999,557.34566295,294.0780235064592,,,
6603,15.211042431000001,36.520733975,12.434113564400919,43.07833485,22.916739165,17.737686746735314,,,,37.13149213,13.7319480565,39.87334212122162
6609,,,,,,,,,,8.635523351,18.182939495,5.0131143565526015
6617,,,,,,,0.818103263,61.785662965,60.16028893503246,,,
6618,3.3963838610000003,40.003952585,33.499541952383886,,,,41.807297905,85.22983215000002,22.12272901042196,,,
6619,,,,,,,,,,38.928124435,11.270980754,67.86610795338407
6620,,,,,,,,,,59.132100230000006,30.566668105,26.695219435922297
6636,,,,,,,13.90775547,39.84359919,16.882711480470135,161.2351375,104.74386182,30.467314957681015
6638,,,,,,,,,,6.28930485,19.99173533,9.3917110225785
6639,27.171070885,11.623786879,20.795119738466717,2.0834596225,14.73820103,10.865809182865725,1.2271548945,25.47422325,23.079028477788405,,,
6640,11.81465857,0.333001608,395.87930936670756,,,,,,,45.941614415,25.137770834999998,17.217115652057267
6641,11.81465857,32.01973134,12.74979359776838,16.3362810355,40.63176032,14.527313338502399,2.86336142,33.4539596415,27.97231507353132,1312.8604085499999,331.0046333,2912.469090781691
6647,,,,,,,,,,128.8454776,75.29980639,38.07631178332202
6648,167.7575764,420.1619508,151.62717160598106,,,,398.64973245,120.471810645,642.3324740073568,,,
6649,,,,,,,22.687487085,5.133225875,60.03088391837241,,,
6654,,,,5.910338926,18.58197416,8.64118839693566,3.2724130514999996,40.31410572600001,34.03491089490296,,,
6656,16.981919305,4.9481200135,29.26613036729368,4.867168449999999,0.866953002,18.45742917263448,,,,,,
6657,33.96383861,100.85725601,44.36695453034092,,,,,,,90.922466795,15.293600442999999,373.9946945133277
6658,,,,20.157397675,5.0380540495,45.373580636482885,,,,,,
6661,271.0895855,652.7626782,223.16586801941764,,,,,,,,,
6662,,,,,,,,,,56.642739709500006,0.8090521359999999,3853.151767780772
6664,,,,,,,,,,36.81343922,0.0674210115,20027.43394289499
6666,,,,,,,,,,42.3728914435,0.20226303399999998,8792.32287424369
6667,,,,791.3630486,448.43544365,262.24363819138364,685.3996396499999,317.03024849999997,428.02227540827755,,,
6670,366.47907334999996,230.12747545,80.78895496301887,,,,498.0930749500001,2109.35586475,1230.7870005148588,,,
6671,,,,10.428823442499999,4.334765009,8.56737288268363,,,,58.13358991,32.824167685,19.515098128628264
6674,37.36022247,14.4879063765,36.10893319476021,,,,0.4090516315,30.270109429,29.45753383802991,116.63556374999999,52.895297064999994,76.80874902890424
6679,164.0704528,42.413137355,348.96032984787985,,,,77.14562864,246.96430965,116.77146572655029,,,
6682,,,,,,,160.000482,395.8033266,140.48133955590595,,,
6683,,,,,,,,,,33.89309289,12.0127122665,39.853702112247646
6684,,,,,,,,,,13.339919232,8.528958715000002,2.713735857980746
6685,658.5945236499999,284.21750498,493.13694495383106,369.10658765,868.5934260500001,287.2311650680927,414.8291699,1904.8918833,1165.571080085966,,,
6687,,,,,,,,,,23.19196761,66.78563165,28.455335339070484
6688,15.752878095,63.40005602,35.80838419922594,,,,12.271548945,34.60645862,14.414886991704805,43.003017818,9.956271034,109.6884033466353
6689,19.69109762,10.5622432455,7.8899889212769985,,,,29.763325785,12.664394841499998,23.08625426400181,,,
6690,,,,,,,28.38445301,71.54244865,26.035069008813675,,,
6691,,,,,,,,,,32.09583671,18.552751145000002,9.886143849363387
6692,,,,534.19552975,311.1828345,159.82456848103993,390.32400144999997,174.0529224,268.72964261961357,,,
6693,15.211042431000001,54.718562155,28.524947536466364,,,,,,,108.417507645,61.356332815,36.09658652608352
6694,,,,5.910338926,35.545073075,24.707150446107406,,,,,,
6695,,,,488.27009675,305.06553035,110.02197826579851,,,,,,
6697,75.262280624,25.214314005000002,99.34035731449349,12.506520399,42.317033126,21.000212051742906,,,,,,
6700,55.280443219999995,21.53566161,52.875565493555044,4.1669192445,16.52074023,9.237896778053765,18.559041295,2.8232742325,87.70468068417078,1.2728355059999998,3.8095883125,1.6891890339359674
6701,,,,697.20965615,337.77968285000003,382.4679584526961,,,,352.59992409999995,718.28055415,186.1700451462305
6702,,,,,,,17.36981588,41.36398719,13.918393655068416,64.03626056,31.341307,34.10706478483991
6708,224.51815670000002,85.46100852000001,226.26564786477059,387.1776444,125.47812375500001,545.8054125796868,,,,,,
6709,,,,82.01856377499999,29.47640206,93.6572500288799,,,,,,
6710,,,,,,,,,,115.02548927999999,42.296117045,125.0602172315127
6711,,,,,,,1161.9238335,649.21578005,404.9032019096068,,,
6712,,,,,,,,,,2.3273443605,1.1912383880000001,1.0835251732587472
6713,84.22239096999999,35.588940808000004,66.45919830601035,,,,27.9415581815,4.619903289,117.72964776554853,0.7861631065000001,5.5965462855,4.134654686723245
6715,,,,,,,17.260113734999997,43.923287085,16.185601312496814,,,
6716,,,,,,,,,,0.14974535349999998,5.258838885,4.963612174556122
6717,22.545645815,11.847345565,9.660698053517956,,,,,,,,,
6718,,,,1.043170477,5.20171801,3.32457806266595,,,,,,
6722,,,,431.2703364,278.6145816,83.6416361976861,,,,,,
6724,27.171070885,3.2987466755,172.7589048883544,2.0834596225,19.93991904,15.990693958646302,3.681464683,12.5764034,6.291141613601995,,,
6726,81.367842795,27.51405585,105.40904562122029,71.55804569,32.12589426,48.40003997443434,83.02406937,32.285537420000004,79.73844731004546,102.96376114,213.42861374999998,57.17360689247798
6727,,,,2049.513212,1114.2105002,785.12198776031,2432.98744,1108.0538703999998,1584.2631940081515,,,
6728,,,,30.937786385000003,66.75538114999999,19.217927793222625,13.911841745,3.0799355260000003,38.095015738719354,25.794261037,9.97901241,25.064813917174533
6729,80.53526734500001,206.12323480000003,76.5189697550688,,,,202.4403221,126.15386211,46.1311598429816,,,
6731,101.4554062,18.507377729999998,371.76392719899013,,,,,,,64.79694621,132.91939302,34.913398669244685
6733,1478.7353355,405.31283010000004,2842.830992581531,1175.0019039000001,744.03554835,249.62785720109082,,,,,,
6734,346.89370175,218.42084225000002,75.56639493778316,,,,,,,161.33299213499998,345.2857877,98.0018066239646
6739,,,,,,,,,,1.310271844,0.2359735395,4.890873991622161
6741,,,,836.1328963000001,501.8105686,222.73627897191767,,,,,,
6742,,,,2764.7103235,1795.9582280000002,522.5514758106282,2471.8695565,1402.513613,815.3376361551042,775.0044768500001,1816.88619255,597.4603769686044
6743,,,,,,,53.564179355,34.34248429,10.758498367557825,,,
6748,,,,,,,20.6124720105,3.5932581139999997,80.61030754408496,,,
6749,,,,9.725692904499999,37.278979075,20.36492408405545,19.9040708845,2.053290351,155.19011497813375,,,
6750,,,,0.694486541,1.7339060035,0.6230976862891918,0.4090516315,7.699838815,6.90346629744195,,,
6752,,,,0.694486541,3.3041480460000003,2.0611464970292275,,,,3.51901581,7.203279867,1.8843918176617056
6753,,,,0.694486541,5.20171801,3.9054665162719764,,,,108.1686599,56.650140135,46.85174427550769
6754,,,,2.0834596225,5.20171801,1.8692930590472547,,,,,,
6756,,,,69.18352877000001,11.270389025,297.5879313202234,60.871681157,36.062091459,17.06822084023897,,,
6757,123.3534903,1353.1301285499999,1117.6682479209078,4643.76276485,515.837036,33033.24428783707,529.7383095,1437.603437,573.3285470230767,,,
6759,,,,2.0863409545,4.334765009,1.1662479323234334,,,,,,
6762,,,,,,,,,,0.449236061,6.3158375925,5.449318958148646
6764,,,,,,,,,,12.8409760085,2.899304269,34.08984632373987
6768,,,,,,,,,,1.8781082995,0.4495068725,4.540313312398659
6769,,,,,,,63.090241565,21.398191868,81.23242462072486,0.5989814145,3.067957188,1.9869382121671
6771,30.56745475,9.277140919,48.85960739198618,21.555014753,8.66953002,19.151639872212595,,,,33.150345564999995,19.923410802,8.781217481451284
6772,,,,,,,97.04969951999999,48.688623945,48.035730757411116,,,
6774,,,,9.02832503,4.334765009,5.0820530351682365,14.358822844999999,45.275005235,21.11121420330292,,,
6775,239.47810330000001,698.6309971000001,301.76356439955913,569.0380341,345.67952625,144.32160206357761,,,,371.2013645,222.2770826,99.77835537522333
6776,,,,18.416859324999997,39.87983808,11.55118674537962,8.927363225,23.079936683000003,8.67833123786764,26.692733159,8.52875793,38.6844132319893
6777,27.56753667,0.6660032164999999,1086.6201306848789,10.774626044,4.334765009,9.56725683260937,2.4543097885,14.11637116,9.634464402438711,,,
6778,,,,,,,,,,74.08178199,41.26316479,26.102254647737496
6780,,,,,,,3238.0979684999998,1564.4412939999997,1790.4965017488212,,,
6781,44.549455975,9.958778839,120.14675333900071,3.8211166400000005,23.947356125,16.91483242213541,10.8249897755,2.5666129385,26.572291816527883,,,
6783,13.585535445,8.5876856505,2.908641930428529,,,,18.044373805,38.48327083,10.85532759010947,,,
6785,50.9457579,31.231795005000002,12.443739879927422,,,,,,,,,
6787,,,,,,,4.4995679455,25.152806795,16.95859545421742,,,
6788,82.847979875,195.29052875,64.74111611266126,,,,,,,,,
6789,46.320332844999996,11.8551629165,100.19667773161812,9.039850361,30.34335506,14.956794051379864,,,,91.11593985500001,49.097782175000006,35.95937528356072
6790,66.9497319,3.9491151889999996,1005.0549340829403,,,,1.6362065255,4.1371300225,1.511825420963479,,,
6791,,,,,,,861.3367902,512.30302055,237.79788029611925,,,
6800,3.3963838610000003,13.163717295,7.247253968844385,11.47487525,5.20171801,7.565289329815944,,,,10.76939464,6.720062489,2.4400205944457376
6801,,,,,,,,,,14.438155805000001,6.1917639155,10.982812026307688
6802,,,,,,,,,,22.268953844000002,6.1693237089999995,42.0140201276315
6803,,,,,,,4.351936337,1.0266451755,10.770577384113972,5.016469345,25.419829475,16.376864565668907
6806,42.236743435,128.06329063500002,57.51996663328462,,,,,,,,,
6810,186.21963284999998,70.23359823500002,191.5430871233358,88.62915191,179.441507,45.95861891079776,,,,,,
6812,423.88721535,70.18669414,1782.4469472045955,,,,165.8409933,104.267943305,36.360556902870904,4.5297969469999995,12.754042219,5.3032763364427415
6813,635.5466861,237.012594675,670.1307255242816,205.3835681,413.02782559999997,104.39039454567514,,,,46.640322085,15.7545783965,60.54932980013227
6814,,,,,,,,,,92.781700925,24.935206630000003,184.60431695734718
6817,133.7937378,57.637403115,100.62540987632308,,,,,,,,,
6822,257.64941995,127.88349156000001,131.676074569938,,,,,,,0.112309015,1.5957644555000001,1.3790506715225237
6823,,,,,,,,,,5.596888562,0.16855252850000002,174.82284220135273
6824,,,,263.0576456,140.101294,107.90952722237401,,,,,,
6836,,,,,,,410.685532,123.90866564999999,663.7225140155142,54.18421218,10.989624845,169.77580230045993
6838,49.174881039999995,26.6838882575,18.95693579065599,42.752701575,20.31588016,24.779185112529373,13.017879539499999,37.250093445000005,15.763723965656958,,,
6840,,,,,,,,,,0.14974535349999998,1.539613743,1.2546875142639748
6843,28.254742214999997,90.24810867,42.58457646438697,54.558972765,35.59370627,10.105194735776237,25.850197995000002,14.886355045,8.074901604112906,56.54868094,27.351092735,31.16874215039492
6844,,,,,,,1.6362065255,34.71768635,31.522385920132045,,,
6845,22.545645815,8.579868299000001,22.732626519353882,,,,12.722616320499998,65.834801545,42.848222416124806,,,
6848,,,,13.5554535395,2.6008590055000003,46.139810405167566,,,,,,
6849,54.342141749999996,167.92500255,76.82635743102554,,,,,,,,,
6852,,,,292.47968030000004,781.5445888,306.04074054605417,,,,663.6414574,354.72646245,269.0198905541465
6856,,,,,,,13.393087976499999,40.138122835000004,17.820885459014278,43.488754404999995,118.074897875,47.1149490522261
6859,,,,30.2490625075,1.7339060035,468.94938295749057,16.07088832,65.834801545,37.616078447090125,,,
6860,,,,2.777946163,0.866953002,4.212333140278777,14.881662895,1.7966290569999999,95.29964456185739,29.306985465000004,11.19188788,29.320947817971973
6861,11.81465857,24.215309180000002,6.350368455270469,39.95746742,14.247209149,46.39627125905709,12.832318455,50.370368755,27.974883947726823,,,
6862,,,,,,,,,,90.584603945,193.97002225,55.10410626402776
6863,,,,,,,,,,143.64572595,82.44814024000001,45.424244692857556
6865,,,,,,,,,,14.3072845895,0.7416311245,248.13812130192832
6866,,,,,,,186.64017940000002,482.03527045,181.0204878472452,,,
6869,,,,,,,298.57971435,174.352399745,88.51283788775159,,,
6871,,,,191.8598092,119.78541383999999,43.366869971733706,,,,,,
6872,,,,,,,166.174186,81.32978367999999,88.51090313188968,,,
6876,,,,,,,1.2271548945,8.871917556,6.587346622843725,112.380091985,55.895331285,57.080405786815184
6877,230.95410255,149.47854749500002,44.40949007577411,,,,74.1171375015,208.99176705,87.04249910233538,6.1209972995,0.786611929,36.174975527232846
